Action Sentence                                                                           ,Formatted Output
"បកក្រោយ 8.29 ម៉ែត្រ នៅល្បឿន 5.33 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 155 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 5.33, 'distance': 8.29, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 155, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 19.38 ម៉ែត្រ នៅល្បឿន 4.74 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 214 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 4.74, 'distance': 19.38, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 214, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 2.97 ម៉ែត្រ នៅល្បឿន 2.39 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 47 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 2.39, 'distance': 2.97, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 47, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 6.52 ម៉ែត្រ នៅល្បឿន 8.54 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 164 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 8.54, 'distance': 6.52, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 164, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 7.97 ម៉ែត្រ នៅល្បឿន 9.78 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 193 ដឺក្រេ។"                    ,"{'action': 'move', 'params': {'linear_speed': 9.78, 'distance': 7.97, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 193, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 2.12 ម៉ែត្រ នៅល្បឿន 5.85 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 42 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 5.85, 'distance': 2.12, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 42, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 9.7 ម៉ែត្រ នៅល្បឿន 5.73 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 276 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 5.73, 'distance': 9.7, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 276, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 17.92 ម៉ែត្រ នៅល្បឿន 8.71 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 153 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 8.71, 'distance': 17.92, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 153, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 6.89 ម៉ែត្រ នៅល្បឿន 3.91 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 212 ដឺក្រេ។"                    ,"{'action': 'move', 'params': {'linear_speed': 3.91, 'distance': 6.89, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 212, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 8.37 ម៉ែត្រ នៅល្បឿន 5.93 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 34 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 5.93, 'distance': 8.37, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 34, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 8.99 ម៉ែត្រ នៅល្បឿន 9.4 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 151 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 9.4, 'distance': 8.99, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 151, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 14.09 ម៉ែត្រ នៅល្បឿន 4.18 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 50 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 4.18, 'distance': 14.09, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 50, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 14.67 ម៉ែត្រ នៅល្បឿន 9.8 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 104 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 9.8, 'distance': 14.67, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 104, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 7.61 ម៉ែត្រ នៅល្បឿន 3.74 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 67 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 3.74, 'distance': 7.61, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 67, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 2.46 ម៉ែត្រ នៅល្បឿន 4.8 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 203 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 4.8, 'distance': 2.46, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 203, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 8.73 ម៉ែត្រ នៅល្បឿន 9.77 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 349 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 9.77, 'distance': 8.73, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 349, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 18.31 ម៉ែត្រ នៅល្បឿន 5.81 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 24 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 5.81, 'distance': 18.31, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 24, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 12.58 ម៉ែត្រ នៅល្បឿន 1.58 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 194 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 1.58, 'distance': 12.58, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 194, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 14.33 ម៉ែត្រ នៅល្បឿន 9.81 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 357 ដឺក្រេ។"                    ,"{'action': 'move', 'params': {'linear_speed': 9.81, 'distance': 14.33, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 357, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 8.74 ម៉ែត្រ នៅល្បឿន 4.1 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 75 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 4.1, 'distance': 8.74, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 75, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 3.78 ម៉ែត្រ នៅល្បឿន 8.25 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 16 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 8.25, 'distance': 3.78, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 16, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 2.13 ម៉ែត្រ នៅល្បឿន 9.67 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 60 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 9.67, 'distance': 2.13, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 60, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 13.78 ម៉ែត្រ នៅល្បឿន 5.24 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 36 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 5.24, 'distance': 13.78, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 36, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 4.37 ម៉ែត្រ នៅល្បឿន 3.17 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 164 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 3.17, 'distance': 4.37, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 164, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 4.67 ម៉ែត្រ នៅល្បឿន 4.45 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 89 ដឺក្រេ។"                    ,"{'action': 'move', 'params': {'linear_speed': 4.45, 'distance': 4.67, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 89, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 9.36 ម៉ែត្រ នៅល្បឿន 3.72 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 213 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 3.72, 'distance': 9.36, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 213, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 17.88 ម៉ែត្រ នៅល្បឿន 5.49 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 50 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 5.49, 'distance': 17.88, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 50, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 4.81 ម៉ែត្រ នៅល្បឿន 2.26 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 158 ដឺក្រេ។"                    ,"{'action': 'move', 'params': {'linear_speed': 2.26, 'distance': 4.81, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 158, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 8.32 ម៉ែត្រ នៅល្បឿន 3.43 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 65 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 3.43, 'distance': 8.32, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 65, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 1.78 ម៉ែត្រ នៅល្បឿន 2.93 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 48 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 2.93, 'distance': 1.78, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 48, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 13.36 ម៉ែត្រ នៅល្បឿន 8.08 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 346 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 8.08, 'distance': 13.36, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 346, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 9.41 ម៉ែត្រ នៅល្បឿន 8.49 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 226 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 8.49, 'distance': 9.41, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 226, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 5.24 ម៉ែត្រ នៅល្បឿន 1.33 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 160 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 1.33, 'distance': 5.24, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 160, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 4.44 ម៉ែត្រ នៅល្បឿន 7.68 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 228 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 7.68, 'distance': 4.44, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 228, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 1.11 ម៉ែត្រ នៅល្បឿន 4.04 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 42 ដឺក្រេ។"                      ,"{'action': 'move', 'params': {'linear_speed': 4.04, 'distance': 1.11, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 42, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 17.52 ម៉ែត្រ នៅល្បឿន 7.73 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 87 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 7.73, 'distance': 17.52, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 87, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 2.78 ម៉ែត្រ នៅល្បឿន 6.84 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 245 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 6.84, 'distance': 2.78, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 245, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 6.86 ម៉ែត្រ នៅល្បឿន 4.4 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 38 ដឺក្រេ។"                            ,"{'action': 'move', 'params': {'linear_speed': 4.4, 'distance': 6.86, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 38, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 1.07 ម៉ែត្រ នៅល្បឿន 7.13 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 251 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 7.13, 'distance': 1.07, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 251, 'is_clockwise': True, 'unit': 'degree'}}"
